SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
MOIL, EQ, 07-Feb-2019, 163.55, 163.75, 163.75, 161.50, 162.00, 162.55, 162.40, 80496, 130.72, 1749, 58964, 73.25
MOKSH, SM, 07-Feb-2019, 21.00, 23.20, 23.20, 22.00, 22.00, 22.00, 22.60, 6000, 1.36, 2, 6000, 100.00
MOLDTECH, EQ, 07-Feb-2019, 43.70, 43.05, 43.80, 42.10, 43.25, 42.60, 42.82, 4205, 1.80, 76, 2885, 68.61
MOLDTKPAC, EQ, 07-Feb-2019, 232.20, 230.00, 238.95, 227.90, 236.95, 237.25, 234.22, 12436, 29.13, 853, 9066, 72.90
MONSANTO, EQ, 07-Feb-2019, 2659.75, 2664.50, 2675.00, 2630.00, 2659.00, 2661.90, 2655.12, 1559, 41.39, 360, 1055, 67.67
MONTECARLO, EQ, 07-Feb-2019, 374.90, 376.85, 378.95, 375.10, 378.20, 378.45, 378.07, 8717, 32.96, 220, 7536, 86.45
MORARJEE, EQ, 07-Feb-2019, 20.05, 19.80, 19.80, 18.80, 19.00, 19.00, 19.21, 6688, 1.28, 87, 4610, 68.93
MOREPENLAB, EQ, 07-Feb-2019, 17.30, 17.65, 18.40, 17.20, 17.60, 17.75, 17.79, 723528, 128.68, 2217, 364361, 50.36
MOTHERSUMI, EQ, 07-Feb-2019, 137.60, 137.80, 143.70, 137.60, 141.85, 141.90, 140.96, 8429384, 11881.68, 51708, 3584057, 42.52
MOTILALOFS, EQ, 07-Feb-2019, 619.05, 619.00, 625.10, 610.00, 612.20, 612.20, 618.90, 35156, 217.58, 4207, 20173, 57.38
MOTOGENFIN, EQ, 07-Feb-2019, 45.10, 47.55, 48.50, 44.60, 48.30, 48.10, 46.41, 831, 0.39, 42, 119, 14.32
MPHASIS, EQ, 07-Feb-2019, 1026.35, 1029.90, 1030.00, 1010.05, 1018.10, 1022.90, 1019.30, 126029, 1284.62, 6682, 74835, 59.38
MPSLTD, EQ, 07-Feb-2019, 451.00, 447.60, 464.00, 447.05, 455.00, 455.20, 451.92, 950, 4.29, 139, 659, 69.37
MPTODAY, SM, 07-Feb-2019, 38.70, 36.85, 36.85, 36.80, 36.80, 36.80, 36.83, 4000, 1.47, 2, 4000, 100.00
MRF, EQ, 07-Feb-2019, 59936.00, 60035.00, 60800.00, 58960.05, 59000.00, 59410.55, 59924.58, 22636, 13564.53, 11769, 7431, 32.83
MRO-TEK, EQ, 07-Feb-2019, 38.60, 39.95, 41.00, 37.45, 38.00, 38.75, 38.83, 2970, 1.15, 30, 1491, 50.20
MRPL, EQ, 07-Feb-2019, 65.25, 65.30, 68.20, 64.70, 66.90, 66.90, 66.47, 1075685, 714.98, 7543, 171208, 15.92
MSPL, EQ, 07-Feb-2019, 10.75, 10.60, 11.90, 10.60, 11.15, 11.85, 11.18, 7731, 0.86, 42, 6479, 83.81
MTEDUCARE, EQ, 07-Feb-2019, 49.60, 50.05, 52.55, 50.00, 50.45, 50.75, 50.89, 11799, 6.00, 197, 9138, 77.45
MTNL, EQ, 07-Feb-2019, 12.25, 12.10, 12.75, 12.00, 12.35, 12.45, 12.36, 915566, 113.13, 2269, 437003, 47.73
MUKANDENGG, EQ, 07-Feb-2019, 17.55, 18.25, 18.25, 17.25, 18.00, 18.00, 17.81, 881, 0.16, 28, 769, 87.29
MUKANDLTD, EQ, 07-Feb-2019, 46.45, 47.45, 49.95, 46.20, 49.80, 49.30, 49.12, 146369, 71.90, 1841, 76755, 52.44
MUKANDLTD, P1, 07-Feb-2019, 5.60, 5.75, 5.75, 5.75, 5.75, 5.75, 5.75, 4, 0.00, 1, 4, 100.00
MUKTAARTS, EQ, 07-Feb-2019, 35.60, 35.50, 39.60, 34.50, 37.30, 37.40, 37.88, 101837, 38.57, 745, 23855, 23.42
MUNJALAU, EQ, 07-Feb-2019, 57.60, 59.00, 60.90, 56.40, 57.05, 57.00, 57.80, 323422, 186.94, 3170, 119078, 36.82
MUNJALSHOW, EQ, 07-Feb-2019, 161.60, 164.55, 166.65, 160.70, 166.65, 165.90, 163.84, 6098, 9.99, 444, 4491, 73.65
MURUDCERA, EQ, 07-Feb-2019, 18.90, 18.95, 19.75, 18.60, 19.55, 19.30, 19.27, 32445, 6.25, 270, 15316, 47.21
MUTHOOTCAP, EQ, 07-Feb-2019, 794.50, 792.40, 839.95, 782.35, 800.00, 795.75, 810.53, 39033, 316.37, 2358, 20821, 53.34
MUTHOOTFIN, EQ, 07-Feb-2019, 484.95, 491.90, 531.90, 484.95, 517.00, 516.25, 513.75, 4153472, 21338.61, 79418, 1048816, 25.25
MVL, EQ, 07-Feb-2019, 0.25, 0.20, 0.25, 0.20, 0.20, 0.20, 0.23, 37371, 0.09, 33, 34256, 91.66
N100, EQ, 07-Feb-2019, 495.00, 487.58, 499.95, 486.30, 493.00, 492.02, 491.64, 5676, 27.91, 243, 4684, 82.52
NACLIND, EQ, 07-Feb-2019, 30.45, 31.00, 33.25, 30.05, 33.25, 33.00, 31.94, 324518, 103.66, 1011, 267973, 82.58
NAGAFERT, EQ, 07-Feb-2019, 6.70, 6.65, 6.85, 6.35, 6.65, 6.60, 6.60, 537946, 35.49, 994, 323963, 60.22
NAGAROIL, EQ, 07-Feb-2019, 0.55, 0.55, 0.55, 0.50, 0.50, 0.50, 0.51, 260506, 1.32, 127, 239693, 92.01
NAGREEKCAP, EQ, 07-Feb-2019, 13.00, 13.05, 13.50, 12.70, 13.50, 13.50, 12.74, 530, 0.07, 5, 530, 100.00
NAGREEKEXP, EQ, 07-Feb-2019, 21.20, 21.00, 21.85, 21.00, 21.00, 21.10, 21.04, 3096, 0.65, 47, 3031, 97.90
NAHARCAP, EQ, 07-Feb-2019, 84.00, 85.00, 85.85, 83.50, 84.90, 84.15, 84.68, 1084, 0.92, 18, 861, 79.43
NAHARINDUS, EQ, 07-Feb-2019, 45.25, 45.05, 46.30, 44.15, 44.50, 44.60, 44.84, 20581, 9.23, 102, 16091, 78.18
NAHARPOLY, EQ, 07-Feb-2019, 35.50, 35.00, 36.00, 35.00, 35.70, 35.70, 35.67, 5157, 1.84, 48, 4500, 87.26
NAHARSPING, EQ, 07-Feb-2019, 84.80, 85.80, 86.75, 85.10, 85.10, 86.00, 85.91, 5528, 4.75, 54, 3045, 55.08
NATCOPHARM, EQ, 07-Feb-2019, 679.90, 678.00, 685.00, 676.90, 680.00, 679.75, 682.01, 75300, 513.56, 6338, 46111, 61.24
NATHBIOGEN, EQ, 07-Feb-2019, 353.90, 357.00, 369.00, 351.20, 364.50, 362.05, 361.10, 6531, 23.58, 1012, 2675, 40.96
NATIONALUM, EQ, 07-Feb-2019, 58.80, 58.40, 59.60, 58.15, 58.65, 58.60, 58.91, 5054762, 2977.59, 8800, 3187458, 63.06
NATNLSTEEL, EQ, 07-Feb-2019, 5.30, 5.05, 5.05, 4.80, 4.80, 4.80, 4.80, 37806, 1.81, 91, 37773, 99.91
NAUKRI, EQ, 07-Feb-2019, 1738.00, 1743.00, 1780.00, 1739.95, 1760.00, 1758.15, 1761.23, 259682, 4573.60, 12184, 110964, 42.73
NAVINFLUOR, EQ, 07-Feb-2019, 611.45, 611.00, 619.20, 606.00, 609.95, 608.70, 611.82, 31069, 190.09, 2901, 13254, 42.66
NAVKARCORP, EQ, 07-Feb-2019, 43.20, 42.75, 43.80, 41.80, 42.35, 42.65, 42.81, 126308, 54.08, 1181, 77677, 61.50
NAVNETEDUL, EQ, 07-Feb-2019, 105.40, 105.40, 106.10, 105.00, 105.15, 105.45, 105.48, 20410, 21.53, 407, 17688, 86.66
NBCC, EQ, 07-Feb-2019, 53.70, 53.80, 55.40, 53.30, 54.60, 54.65, 54.49, 5333806, 2906.34, 14389, 1265695, 23.73
NBIFIN, EQ, 07-Feb-2019, 1226.75, 1225.50, 1225.50, 1215.00, 1225.50, 1225.00, 1225.31, 593, 7.27, 197, 593, 100.00
NBVENTURES, EQ, 07-Feb-2019, 109.90, 110.60, 112.20, 109.10, 112.00, 110.65, 110.31, 218185, 240.68, 2260, 145975, 66.90
NCC, EQ, 07-Feb-2019, 79.85, 79.70, 81.60, 78.70, 80.55, 80.45, 80.29, 8593946, 6900.36, 29297, 1983846, 23.08
NCLIND, EQ, 07-Feb-2019, 113.50, 113.50, 116.25, 110.00, 112.00, 111.45, 112.67, 26953, 30.37, 654, 14236, 52.82
NDGL, EQ, 07-Feb-2019, 800.00, 810.00, 810.00, 781.10, 781.10, 783.55, 784.87, 103, 0.81, 17, 56, 54.37
NDL, EQ, 07-Feb-2019, 54.05, 54.00, 55.00, 52.80, 54.50, 54.25, 54.46, 16750, 9.12, 330, 10568, 63.09
NDTV, EQ, 07-Feb-2019, 34.90, 34.70, 35.45, 34.65, 35.00, 35.05, 35.06, 9931, 3.48, 114, 6762, 68.09
NECCLTD, EQ, 07-Feb-2019, 7.30, 7.55, 7.65, 7.25, 7.60, 7.55, 7.50, 77403, 5.81, 76, 68150, 88.05
NECLIFE, EQ, 07-Feb-2019, 16.05, 16.00, 17.30, 15.40, 16.65, 16.65, 16.40, 208761, 34.23, 1478, 77577, 37.16
NELCAST, EQ, 07-Feb-2019, 70.45, 71.05, 72.00, 70.50, 70.95, 70.65, 71.12, 20992, 14.93, 331, 14480, 68.98
NELCO, EQ, 07-Feb-2019, 227.45, 227.00, 238.80, 227.00, 232.35, 232.85, 235.02, 68125, 160.11, 2011, 21472, 31.52
NESCO, EQ, 07-Feb-2019, 443.15, 442.00, 443.90, 437.35, 443.80, 443.45, 441.80, 6945, 30.68, 311, 5401, 77.77
NESTLEIND, EQ, 07-Feb-2019, 11617.40, 11615.00, 11749.00, 11540.00, 11708.90, 11715.70, 11660.68, 36168, 4217.44, 8851, 17802, 49.22
NETWORK18, EQ, 07-Feb-2019, 34.75, 35.00, 36.15, 34.90, 35.70, 35.75, 35.64, 189234, 67.45, 833, 96413, 50.95
NEULANDLAB, EQ, 07-Feb-2019, 481.30, 484.90, 489.95, 480.00, 480.15, 480.60, 484.32, 2784, 13.48, 271, 1745, 62.68
NEWGEN, EQ, 07-Feb-2019, 297.95, 297.95, 301.95, 295.15, 300.00, 300.10, 299.38, 28533, 85.42, 2062, 20978, 73.52
NEXTMEDIA, BE, 07-Feb-2019, 25.15, 25.40, 25.40, 25.10, 25.40, 25.35, 25.27, 88070, 22.26, 1635, -, -
NFL, EQ, 07-Feb-2019, 35.60, 35.40, 36.00, 35.20, 35.35, 35.35, 35.60, 271294, 96.58, 2709, 153864, 56.71
NH, EQ, 07-Feb-2019, 198.45, 200.35, 200.35, 192.90, 194.00, 194.10, 194.40, 21722, 42.23, 1416, 17441, 80.29
NHAI, N1, 07-Feb-2019, 1078.09, 1078.01, 1082.00, 1078.00, 1082.00, 1081.69, 1080.82, 3611, 39.03, 62, 2254, 62.42
NHAI, N2, 07-Feb-2019, 1149.99, 1148.99, 1164.00, 1148.99, 1159.98, 1159.98, 1151.38, 4476, 51.54, 36, 3328, 74.35
NHAI, N6, 07-Feb-2019, 1256.50, 1259.00, 1259.00, 1259.00, 1259.00, 1259.00, 1259.00, 100, 1.26, 3, 100, 100.00
NHAI, N8, 07-Feb-2019, 1110.00, 1116.00, 1116.00, 1115.00, 1115.00, 1115.00, 1115.83, 121, 1.35, 4, 121, 100.00
NHAI, NA, 07-Feb-2019, 1154.00, 1156.95, 1157.00, 1155.05, 1156.00, 1156.42, 1156.64, 1858, 21.49, 47, 1124, 60.50
NHAI, NE, 07-Feb-2019, 1122.00, 1125.00, 1125.00, 1125.00, 1125.00, 1125.00, 1125.00, 300, 3.38, 2, 300, 100.00
NHBTF2014, N5, 07-Feb-2019, 6350.55, 6360.00, 6360.00, 6360.00, 6360.00, 6360.00, 6360.00, 5, 0.32, 1, 5, 100.00
NHBTF2014, N6, 07-Feb-2019, 6310.00, 6306.00, 6306.00, 6306.00, 6306.00, 6306.00, 6306.00, 1, 0.06, 1, 1, 100.00
NHPC, EQ, 07-Feb-2019, 24.20, 24.40, 24.70, 24.05, 24.10, 24.15, 24.34, 2185973, 532.04, 4984, 939531, 42.98
NHPC, N5, 07-Feb-2019, 1300.00, 1224.59, 1224.59, 1224.59, 1224.59, 1224.59, 1224.59, 3, 0.04, 1, 3, 100.00
NHPC, N6, 07-Feb-2019, 1310.00, 1316.25, 1316.25, 1316.25, 1316.25, 1316.25, 1316.25, 25, 0.33, 1, 25, 100.00
NIACL, EQ, 07-Feb-2019, 174.60, 173.80, 181.40, 170.10, 174.80, 174.10, 174.35, 41088, 71.63, 1564, 15979, 38.89
NIBL, EQ, 07-Feb-2019, 19.90, 20.00, 20.70, 19.75, 20.40, 20.35, 20.09, 3446, 0.69, 17, 2728, 79.16
NIFTYBEES, EQ, 07-Feb-2019, 1154.48, 1155.00, 1162.99, 1155.00, 1155.01, 1156.98, 1159.47, 17402, 201.77, 885, 9143, 52.54
NIFTYEES, EQ, 07-Feb-2019, 12528.00, 13100.00, 13100.00, 12601.00, 12601.00, 12601.00, 12850.50, 2, 0.26, 2, 2, 100.00
NIITLTD, EQ, 07-Feb-2019, 89.30, 88.85, 92.60, 88.00, 91.65, 91.90, 91.21, 660728, 602.64, 5192, 267231, 40.44
NIITTECH, EQ, 07-Feb-2019, 1296.65, 1284.00, 1324.90, 1284.00, 1316.00, 1314.45, 1308.14, 546423, 7147.99, 21553, 103912, 19.02
NILAINFRA, EQ, 07-Feb-2019, 6.65, 6.75, 7.20, 6.55, 6.90, 6.95, 6.93, 228605, 15.85, 467, 94812, 41.47
NILASPACES, EQ, 07-Feb-2019, 2.75, 2.70, 2.85, 2.65, 2.65, 2.65, 2.76, 1724308, 47.66, 583, 694063, 40.25
NILKAMAL, EQ, 07-Feb-2019, 1285.90, 1309.00, 1325.00, 1285.00, 1319.00, 1321.85, 1314.03, 9769, 128.37, 1237, 4522, 46.29
NIPPOBATRY, EQ, 07-Feb-2019, 657.05, 656.00, 679.75, 655.95, 679.75, 673.00, 666.17, 341, 2.27, 51, 192, 56.30
NITCO, EQ, 07-Feb-2019, 33.55, 33.20, 36.35, 33.05, 35.50, 35.30, 35.18, 98025, 34.48, 1193, 36939, 37.68
NITESHEST, EQ, 07-Feb-2019, 5.45, 5.55, 5.75, 5.35, 5.65, 5.55, 5.54, 78926, 4.37, 220, 53537, 67.83
NITINFIRE, EQ, 07-Feb-2019, 1.25, 1.20, 1.25, 1.20, 1.20, 1.20, 1.20, 134430, 1.62, 70, 85905, 63.90
NITINSPIN, EQ, 07-Feb-2019, 86.70, 86.35, 88.00, 84.05, 87.00, 87.00, 86.24, 30761, 26.53, 557, 17997, 58.51
NKIND, EQ, 07-Feb-2019, 41.95, 40.20, 43.45, 35.35, 38.50, 38.45, 38.94, 2770, 1.08, 41, 1415, 51.08
NLCINDIA, EQ, 07-Feb-2019, 62.40, 62.40, 63.40, 62.10, 62.55, 62.40, 62.70, 87469, 54.84, 1481, 54561, 62.38
NMDC, EQ, 07-Feb-2019, 95.10, 95.25, 96.95, 94.75, 95.20, 95.25, 95.77, 2498967, 2393.20, 10458, 871549, 34.88
NOCIL, EQ, 07-Feb-2019, 124.80, 124.95, 128.50, 123.00, 127.60, 127.30, 127.07, 348154, 442.39, 5050, 150622, 43.26
NOIDATOLL, EQ, 07-Feb-2019, 6.50, 6.50, 6.50, 5.95, 6.10, 6.25, 6.28, 31687, 1.99, 145, 25318, 79.90
NRAIL, EQ, 07-Feb-2019, 325.45, 327.05, 332.75, 317.95, 332.75, 328.15, 325.48, 7489, 24.38, 412, 4323, 57.72
NRBBEARING, EQ, 07-Feb-2019, 187.30, 187.20, 192.15, 187.00, 189.60, 189.40, 190.41, 58561, 111.51, 3707, 29203, 49.87
NSIL, EQ, 07-Feb-2019, 1044.60, 1050.15, 1098.95, 1019.70, 1050.00, 1049.95, 1045.39, 5676, 59.34, 150, 5126, 90.31
NTL, BE, 07-Feb-2019, 1.45, 1.40, 1.40, 1.40, 1.40, 1.40, 1.40, 3150, 0.04, 2, -, -
NTPC, EQ, 07-Feb-2019, 137.10, 137.00, 138.00, 135.10, 135.90, 135.95, 136.88, 4327928, 5924.19, 26775, 2514667, 58.10
NTPC, N4, 07-Feb-2019, 1199.99, 1185.25, 1185.25, 1185.25, 1185.25, 1185.25, 1185.25, 15, 0.18, 1, 15, 100.00
NTPC, N6, 07-Feb-2019, 1262.03, 1289.99, 1289.99, 1262.00, 1265.00, 1265.00, 1265.02, 117, 1.48, 6, 101, 86.32
NTPC, N7, 07-Feb-2019, 13.31, 13.30, 13.38, 13.30, 13.37, 13.34, 13.34, 36659, 4.89, 90, 36659, 100.00
NTPC, NB, 07-Feb-2019, 1066.00, 1070.00, 1070.00, 1070.00, 1070.00, 1070.00, 1070.00, 1, 0.01, 1, 1, 100.00
NUCLEUS, EQ, 07-Feb-2019, 353.70, 354.05, 356.45, 352.00, 352.10, 352.75, 353.77, 3760, 13.30, 295, 2497, 66.41
OBEROIRLTY, EQ, 07-Feb-2019, 449.50, 452.20, 460.10, 449.80, 450.15, 451.50, 454.34, 152581, 693.23, 5878, 74480, 48.81
OCCL, EQ, 07-Feb-2019, 1149.10, 1145.05, 1163.95, 1145.05, 1149.00, 1148.60, 1149.13, 4853, 55.77, 192, 4242, 87.41
OFSS, EQ, 07-Feb-2019, 3879.70, 3890.00, 3938.95, 3821.70, 3853.00, 3839.75, 3887.20, 21044, 818.02, 6154, 8165, 38.80
OIL, EQ, 07-Feb-2019, 171.35, 171.30, 173.55, 170.20, 170.80, 170.70, 171.44, 826798, 1417.48, 17400, 353753, 42.79
OILCOUNTUB, EQ, 07-Feb-2019, 12.35, 12.70, 13.05, 12.00, 12.65, 12.60, 12.62, 19712, 2.49, 120, 11833, 60.03
OISL, EQ, 07-Feb-2019, 2.20, 2.10, 2.20, 2.10, 2.10, 2.10, 2.10, 4180, 0.09, 7, 4180, 100.00
OLECTRA, EQ, 07-Feb-2019, 197.15, 198.75, 202.90, 195.00, 201.00, 200.15, 200.54, 34509, 69.21, 881, 26457, 76.67
OMAXAUTO, EQ, 07-Feb-2019, 83.30, 84.40, 84.95, 83.00, 83.15, 83.45, 83.91, 14114, 11.84, 262, 6671, 47.27
OMAXE, EQ, 07-Feb-2019, 211.65, 213.45, 213.70, 210.95, 211.45, 211.55, 212.02, 270982, 574.53, 3686, 26302, 9.71
OMKARCHEM, BE, 07-Feb-2019, 17.15, 16.50, 18.00, 16.30, 17.50, 16.95, 17.11, 27266, 4.66, 118, -, -
OMMETALS, EQ, 07-Feb-2019, 31.85, 31.55, 31.90, 29.15, 30.15, 30.10, 30.15, 63711, 19.21, 497, 42074, 66.04
ONELIFECAP, BE, 07-Feb-2019, 12.40, 11.80, 11.80, 11.80, 11.80, 11.80, 11.80, 1405, 0.17, 8, -, -
ONEPOINT, SM, 07-Feb-2019, 40.70, 40.20, 40.20, 40.00, 40.00, 40.00, 40.13, 8000, 3.21, 3, 8000, 100.00
ONGC, EQ, 07-Feb-2019, 146.70, 146.90, 148.30, 145.50, 148.15, 147.90, 147.17, 6080631, 8949.11, 43210, 3713015, 61.06
ONMOBILE, EQ, 07-Feb-2019, 32.15, 32.15, 33.30, 32.00, 32.25, 32.40, 32.46, 94220, 30.58, 613, 43989, 46.69
ONWARDTEC, EQ, 07-Feb-2019, 56.75, 56.05, 60.00, 55.40, 56.35, 56.75, 56.90, 6791, 3.86, 137, 4259, 62.72
OPTIEMUS, EQ, 07-Feb-2019, 103.45, 105.75, 106.40, 102.10, 102.10, 104.60, 104.84, 19499, 20.44, 254, 10708, 54.92
OPTOCIRCUI, EQ, 07-Feb-2019, 8.65, 8.70, 9.10, 8.60, 9.10, 9.00, 8.93, 341175, 30.45, 757, 223030, 65.37
ORBTEXP, EQ, 07-Feb-2019, 102.00, 102.00, 104.95, 98.00, 100.00, 102.45, 101.44, 3349, 3.40, 111, 2006, 59.90
ORCHIDPHAR, BZ, 07-Feb-2019, 3.60, 3.45, 3.70, 3.45, 3.50, 3.50, 3.50, 47678, 1.67, 135, -, -
ORICONENT, EQ, 07-Feb-2019, 26.20, 26.00, 26.45, 25.20, 26.25, 26.15, 26.10, 27706, 7.23, 302, 19254, 69.49
ORIENTABRA, EQ, 07-Feb-2019, 21.80, 21.65, 22.65, 21.35, 21.40, 21.55, 21.84, 19780, 4.32, 171, 14326, 72.43
ORIENTALTL, EQ, 07-Feb-2019, 11.00, 10.85, 11.65, 10.85, 10.90, 10.90, 10.88, 871, 0.09, 9, 836, 95.98
ORIENTBANK, EQ, 07-Feb-2019, 91.75, 91.70, 93.60, 90.65, 91.40, 91.55, 91.98, 2816705, 2590.71, 9917, 200768, 7.13
ORIENTBELL, EQ, 07-Feb-2019, 146.90, 147.05, 157.90, 145.00, 156.65, 155.30, 152.24, 17050, 25.96, 526, 10979, 64.39
ORIENTCEM, EQ, 07-Feb-2019, 64.10, 64.10, 74.80, 62.30, 68.75, 71.75, 68.61, 212119, 145.53, 2682, 103900, 48.98
ORIENTELEC, EQ, 07-Feb-2019, 139.45, 139.85, 143.50, 137.65, 142.90, 142.65, 140.37, 60914, 85.50, 1136, 45217, 74.23
ORIENTHOT, EQ, 07-Feb-2019, 41.60, 43.75, 43.95, 39.15, 39.90, 39.95, 40.38, 121271, 48.97, 1488, 64521, 53.20
ORIENTLTD, EQ, 07-Feb-2019, 141.80, 144.95, 150.00, 142.00, 146.90, 146.30, 147.81, 280, 0.41, 23, 220, 78.57
ORIENTPPR, EQ, 07-Feb-2019, 34.15, 34.70, 36.40, 34.35, 35.20, 35.25, 35.44, 359906, 127.56, 2627, 174737, 48.55
ORIENTREF, EQ, 07-Feb-2019, 200.25, 200.30, 206.95, 200.25, 206.00, 204.75, 202.72, 36411, 73.81, 379, 32386, 88.95
ORISSAMINE, EQ, 07-Feb-2019, 729.60, 731.05, 731.05, 718.05, 721.00, 720.90, 723.40, 3347, 24.21, 465, 1808, 54.02
ORTEL, BE, 07-Feb-2019, 3.60, 3.60, 3.65, 3.55, 3.60, 3.60, 3.61, 8970, 0.32, 11, -, -
ORTINLABSS, EQ, 07-Feb-2019, 13.40, 13.50, 14.40, 13.50, 13.90, 13.85, 13.66, 2285, 0.31, 37, 1469, 64.29
OSWALAGRO, EQ, 07-Feb-2019, 7.20, 7.25, 7.60, 6.95, 7.10, 7.25, 7.27, 11454, 0.83, 56, 6100, 53.26
PAGEIND, EQ, 07-Feb-2019, 24177.10, 24199.00, 24625.00, 23775.05, 23800.00, 23881.60, 24252.43, 26574, 6444.84, 8423, 8053, 30.30
PAISALO, EQ, 07-Feb-2019, 305.00, 309.55, 339.90, 303.10, 310.00, 307.95, 311.47, 250, 0.78, 27, 101, 40.40
PALASHSECU, EQ, 07-Feb-2019, 37.50, 35.70, 35.85, 35.70, 35.80, 35.80, 35.79, 819, 0.29, 7, 819, 100.00
PALREDTEC, EQ, 07-Feb-2019, 38.40, 37.70, 38.80, 37.50, 38.75, 38.20, 37.92, 1948, 0.74, 48, 1588, 81.52
PANACEABIO, EQ, 07-Feb-2019, 141.70, 141.25, 143.80, 139.50, 143.00, 143.15, 142.65, 10667, 15.22, 294, 5901, 55.32
PANACHE, SM, 07-Feb-2019, 82.00, 83.00, 83.00, 83.00, 83.00, 83.00, 83.00, 1600, 1.33, 1, 1600, 100.00
PANAMAPET, EQ, 07-Feb-2019, 107.50, 109.85, 112.75, 106.50, 107.80, 107.70, 109.93, 14563, 16.01, 374, 11592, 79.60
PAPERPROD, EQ, 07-Feb-2019, 166.60, 169.05, 169.70, 163.20, 164.00, 164.40, 166.25, 12994, 21.60, 365, 9674, 74.45
PARACABLES, EQ, 07-Feb-2019, 10.90, 10.65, 11.90, 10.65, 11.85, 11.60, 11.28, 117066, 13.21, 291, 79855, 68.21
PARAGMILK, EQ, 07-Feb-2019, 214.05, 215.80, 223.00, 215.80, 218.80, 219.00, 219.82, 202509, 445.16, 6725, 119267, 58.89
PARIN, SM, 07-Feb-2019, 66.00, 70.00, 70.00, 70.00, 70.00, 70.00, 70.00, 2000, 1.40, 1, 2000, 100.00
PARSVNATH, EQ, 07-Feb-2019, 4.70, 4.95, 5.60, 4.85, 5.60, 5.60, 5.47, 760083, 41.58, 1416, 386668, 50.87
PATELENG, EQ, 07-Feb-2019, 23.95, 23.90, 25.50, 23.55, 25.35, 25.20, 24.78, 182818, 45.31, 1099, 79272, 43.36
PATINTLOG, EQ, 07-Feb-2019, 38.15, 38.75, 38.90, 37.50, 37.55, 37.70, 38.02, 13098, 4.98, 245, 7792, 59.49
PATSPINLTD, EQ, 07-Feb-2019, 9.35, 10.45, 11.20, 9.80, 11.20, 11.15, 10.79, 17593, 1.90, 103, 8291, 47.13
PCJEWELLER, EQ, 07-Feb-2019, 66.25, 65.00, 74.20, 64.50, 73.20, 72.30, 69.75, 24578358, 17143.09, 83401, 1815863, 7.39
PDMJEPAPER, EQ, 07-Feb-2019, 18.30, 18.80, 18.90, 18.35, 18.80, 18.85, 18.72, 43964, 8.23, 232, 23083, 52.50
PDPL, BE, 07-Feb-2019, 9.50, 9.45, 9.45, 9.05, 9.05, 9.05, 9.05, 1648, 0.15, 15, -, -
PDSMFL, EQ, 07-Feb-2019, 262.00, 269.90, 269.90, 260.00, 260.00, 260.25, 268.29, 322, 0.86, 15, 297, 92.24
PEARLPOLY, EQ, 07-Feb-2019, 11.90, 12.45, 12.45, 11.00, 11.40, 11.40, 11.44, 5277, 0.60, 39, 1696, 32.14
PEL, EQ, 07-Feb-2019, 2171.30, 2168.85, 2246.00, 2156.35, 2237.00, 2237.35, 2216.59, 443006, 9819.63, 19526, 98399, 22.21
PENIND, EQ, 07-Feb-2019, 34.50, 34.40, 35.35, 34.00, 34.50, 34.50, 34.68, 74796, 25.94, 2916, 44190, 59.08
PENINLAND, EQ, 07-Feb-2019, 8.45, 8.50, 8.50, 7.85, 7.95, 7.95, 8.12, 569921, 46.27, 1069, 434488, 76.24
PENPEBS, EQ, 07-Feb-2019, 56.70, 56.20, 58.55, 54.10, 55.80, 55.35, 55.89, 25576, 14.30, 764, 23447, 91.68
PERSISTENT, EQ, 07-Feb-2019, 658.25, 658.25, 663.55, 645.00, 646.00, 648.10, 652.21, 98692, 643.68, 8067, 46238, 46.85
PETRONENGG, EQ, 07-Feb-2019, 31.00, 28.00, 33.75, 28.00, 30.70, 29.05, 30.13, 1923, 0.58, 50, 848, 44.10
PETRONET, EQ, 07-Feb-2019, 219.45, 218.70, 223.00, 218.70, 222.95, 222.30, 221.92, 1253659, 2782.12, 24133, 457144, 36.46
PFC, EQ, 07-Feb-2019, 101.50, 101.50, 105.75, 101.10, 104.90, 105.15, 104.38, 6833816, 7133.17, 22839, 1896177, 27.75
PFC, N3, 07-Feb-2019, 1150.00, 1150.00, 1150.00, 1150.00, 1150.00, 1150.00, 1150.00, 60, 0.69, 3, 60, 100.00
PFC, N5, 07-Feb-2019, 1136.24, 1137.60, 1141.06, 1137.60, 1141.06, 1141.06, 1139.99, 92, 1.05, 3, 91, 98.91
PFC, N8, 07-Feb-2019, 1267.73, 1266.00, 1268.99, 1265.00, 1268.99, 1268.99, 1267.18, 10, 0.13, 6, 0, 0.00
PFIZER, EQ, 07-Feb-2019, 3048.20, 3070.10, 3153.00, 3026.30, 3060.05, 3070.80, 3096.02, 33625, 1041.04, 5543, 13585, 40.40
PFOCUS, EQ, 07-Feb-2019, 50.35, 50.50, 51.30, 49.30, 49.70, 49.60, 50.13, 11002, 5.52, 159, 7688, 69.88
